timestamp,sensor,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023-10-22 17:16:24.548529+00:00,b,22.8,73,48,1002.29,1.89,4.26,5.11,4.85,4.85,5.25,355,327,0,22,0,0
2023-10-22 17:16:24.389982+00:00,a,22.8,73,48,1002.29,2.39,4.66,5.52,5.52,5.1,5.83,381,348,0,18,0,0
2023-10-22 17:14:25.262214+00:00,b,22.8,73,48,1002.31,1.75,4.58,5.46,5.38,4.96,5.29,367,345,0,26,0,0
2023-10-22 17:14:25.162877+00:00,a,22.8,73,48,1002.31,3.09,5.12,6.51,6.29,5.21,5.89,403,373,0,30,0,0
2023-10-22 17:12:25.216978+00:00,b,22.2,72,48,1002.35,2.52,4.57,5.76,5.37,5.03,5.31,354,335,0,24,0,0
2023-10-22 17:12:25.097442+00:00,a,22.2,72,48,1002.35,3.17,5.25,6.76,6.52,5.27,5.92,407,382,0,24,0,0
2023-10-22 17:10:31.416173+00:00,b,22.2,72,48,1002.4,2.84,4.91,6.02,5.95,5.14,5.34,366,341,0,23,0,0
2023-10-22 17:10:31.284052+00:00,a,22.2,72,48,1002.4,2.81,4.71,5.69,5.6,5.29,5.93,398,372,0,28,0,0
2023-10-22 17:08:25.125895+00:00,b,22.2,72,48,1002.4,2.85,4.84,5.94,5.83,5.15,5.35,369,346,0,26,0,0
2023-10-22 17:08:24.986006+00:00,a,22.2,72,48,1002.4,2.87,5.1,6.43,6.26,5.41,5.97,403,380,0,28,0,0
2023-10-22 17:06:24.236262+00:00,b,22.2,72,49,1002.42,2.69,4.49,5.94,5.23,5.21,5.36,379,355,0,26,0,0
2023-10-22 17:06:24.069821+00:00,a,22.2,72,49,1002.42,2.36,4.8,5.84,5.76,5.49,5.97,409,380,0,29,0,0
2023-10-22 17:04:25.444063+00:00,b,22.2,72,49,1002.41,2.89,5.28,7.06,6.57,5.44,5.41,410,379,0,37,0,0
2023-10-22 17:04:25.333461+00:00,a,22.2,72,49,1002.41,3.68,5.17,6.89,6.38,5.68,6.02,436,406,0,35,0,0
2023-10-22 17:02:24.351344+00:00,b,22.2,72,49,1002.41,2.89,5.28,7.06,6.57,5.47,5.41,410,379,0,37,0,0
2023-10-22 17:02:24.210996+00:00,a,22.2,72,49,1002.41,3.68,5.17,6.89,6.38,5.83,6.01,436,406,0,35,0,0
2023-10-22 16:58:25.177357+00:00,b,22.2,72,49,1002.53,2.67,5.04,6.25,6.17,5.27,5.36,407,372,0,30,0,0
2023-10-22 16:58:25.087790+00:00,a,22.2,72,49,1002.53,3.47,5.44,6.98,6.84,5.78,6.01,438,403,0,37,0,0
2023-10-22 16:56:26.810423+00:00,b,22.2,72,49,1002.51,2.75,5.1,6.38,6.27,5.35,5.37,397,374,0,40,0,0
2023-10-22 16:56:26.644922+00:00,a,22.2,72,49,1002.51,3.58,5.78,7.69,7.42,5.91,6.04,469,429,0,36,0,0
2023-10-22 16:54:25.566783+00:00,b,21.7,71,49,1002.57,2.53,5.01,6.6,6.11,5.36,5.35,396,361,0,18,0,0
2023-10-22 16:54:25.395632+00:00,a,21.7,71,49,1002.57,3.98,5.24,6.77,6.5,5.95,6,460,428,0,24,0,0
2023-10-22 16:52:26.719544+00:00,b,21.7,71,49,1002.59,3.52,5.55,7.18,7.02,5.44,5.33,450,425,0,45,0,0
2023-10-22 16:52:26.549750+00:00,a,21.7,71,49,1002.59,4.57,5.87,7.7,7.57,6.17,5.98,475,440,0,37,0,0
2023-10-22 16:50:29.944739+00:00,b,21.7,71,49,1002.59,3.52,5.55,7.18,7.02,5.51,5.3,450,425,0,45,0,0
2023-10-22 16:50:29.783334+00:00,a,21.7,71,49,1002.59,4.57,5.87,7.7,7.57,6.32,5.95,475,440,0,37,0,0
2023-10-22 16:48:25.606631+00:00,b,21.7,71,49,1002.59,3.43,5.46,7.07,6.87,5.52,5.28,419,386,0,35,0,0
2023-10-22 16:48:25.478410+00:00,a,21.7,71,49,1002.59,4.58,6.23,8.6,8.18,6.5,5.94,472,442,0,48,0,0
2023-10-22 16:46:28.429455+00:00,b,21.7,71,49,1002.62,3.11,4.67,6.26,5.54,5.46,5.25,375,344,0,25,0,0
2023-10-22 16:46:28.240547+00:00,a,21.7,71,49,1002.62,3.68,5.21,6.53,6.45,6.39,5.9,418,389,0,22,0,0
2023-10-22 16:44:24.341622+00:00,b,21.7,71,49,1002.62,3.11,4.67,6.26,5.54,5.51,5.26,375,344,0,25,0,0
2023-10-22 16:44:24.165638+00:00,a,21.7,71,49,1002.62,3.68,5.21,6.53,6.45,6.5,5.92,418,389,0,22,0,0
2023-10-22 16:42:25.983617+00:00,b,21.7,71,50,1002.55,3.21,5.65,7.33,7.19,5.69,5.32,446,409,0,38,0,0
2023-10-22 16:42:25.837178+00:00,a,21.7,71,50,1002.55,5,6.21,8.41,8.15,6.71,5.95,490,459,0,40,0,0
2023-10-22 16:40:31.662667+00:00,b,21.7,71,50,1002.5,3.67,5.24,6.81,6.5,5.65,5.31,446,404,0,37,0,0
2023-10-22 16:40:31.433288+00:00,a,21.7,71,50,1002.5,4.89,6.52,8.98,8.66,6.72,5.95,520,487,0,50,0,0
2023-10-22 16:38:25.323620+00:00,b,21.7,71,50,1002.5,3.67,5.24,6.81,6.5,5.69,5.32,446,404,0,37,0,0
2023-10-22 16:38:25.160619+00:00,a,21.7,71,50,1002.5,4.89,6.52,8.98,8.66,6.66,5.93,520,487,0,50,0,0
2023-10-22 16:36:25.512504+00:00,b,21.7,71,50,1002.51,4.81,6.15,8.23,8.04,5.85,5.37,481,443,0,46,0,0
2023-10-22 16:36:25.361426+00:00,a,21.7,71,50,1002.51,5.42,7.1,9.96,9.65,6.69,5.95,540,489,0,47,0,0
2023-10-22 16:34:25.454841+00:00,b,21.7,71,50,1002.5,3.53,5.69,8.11,7.26,5.75,5.34,472,431,0,42,0,0
2023-10-22 16:34:25.337704+00:00,a,21.7,71,50,1002.5,4.55,7.08,10.06,9.62,6.61,5.92,510,477,0,48,0,0
2023-10-22 16:32:25.315650+00:00,b,21.1,70,50,1002.5,3.49,5.5,7.45,6.94,5.73,5.32,446,405,0,42,0,0
2023-10-22 16:32:25.221671+00:00,a,21.1,70,50,1002.5,4.41,5.99,8.14,7.77,6.44,5.86,499,468,0,39,0,0
2023-10-22 16:30:33.505749+00:00,b,21.1,70,50,1002.5,2.85,5.1,6.41,6.26,5.66,5.31,433,389,0,34,0,0
2023-10-22 16:30:33.358617+00:00,a,21.1,70,50,1002.5,3.91,6.13,8.24,8,6.46,5.86,491,447,0,39,0,0
2023-10-22 16:28:25.515738+00:00,b,21.1,70,50,1002.52,3.36,5.39,7.55,6.75,5.7,5.35,431,391,0,33,0,0
2023-10-22 16:28:25.390972+00:00,a,21.1,70,50,1002.52,4.72,6.19,8.11,8.11,6.45,5.88,491,452,0,37,0,0
2023-10-22 16:26:25.488808+00:00,b,21.1,70,51,1002.4,3.69,5.61,7.56,7.13,5.7,5.38,453,410,0,38,0,0
2023-10-22 16:26:25.348602+00:00,a,21.1,70,51,1002.4,4.27,6.07,8.06,7.9,6.41,5.89,502,466,0,39,0,0
2023-10-22 16:24:25.460335+00:00,b,21.1,70,51,1002.4,3.69,5.61,7.56,7.13,5.66,5.37,453,410,0,38,0,0
2023-10-22 16:24:25.298176+00:00,a,21.1,70,51,1002.4,4.27,6.07,8.06,7.9,6.36,5.88,502,466,0,39,0,0
2023-10-22 16:22:26.654418+00:00,b,21.1,70,51,1002.34,4.07,5.83,7.83,7.5,5.64,5.4,456,418,0,37,0,0
2023-10-22 16:22:26.514560+00:00,a,21.1,70,51,1002.34,5.43,6.36,9,8.4,6.36,5.9,493,458,0,42,0,0
2023-10-22 16:20:33.309027+00:00,b,21.1,70,51,1002.36,3.15,5.67,8.21,7.23,5.55,5.41,447,408,0,47,0,0
2023-10-22 16:20:33.111000+00:00,a,21.1,70,51,1002.36,5,6.48,9.2,8.6,6.25,5.93,494,463,0,41,0,0
2023-10-22 16:18:24.776547+00:00,b,21.1,70,51,1002.36,3.15,5.67,8.21,7.23,5.51,5.46,447,408,0,47,0,0
2023-10-22 16:18:24.585829+00:00,a,21.1,70,51,1002.36,5,6.48,9.2,8.6,6.12,5.95,494,463,0,41,0,0
2023-10-22 16:16:25.460153+00:00,b,21.1,70,52,1002.39,3.17,5.23,6.96,6.48,5.43,5.44,430,397,0,35,0,0
2023-10-22 16:16:25.354683+00:00,a,21.1,70,52,1002.39,4.19,6.01,7.96,7.81,5.95,5.92,474,441,0,29,0,0
2023-10-22 16:14:25.700228+00:00,b,21.1,70,52,1002.39,3.17,5.23,6.96,6.48,5.37,5.47,430,397,0,35,0,0
2023-10-22 16:14:25.527049+00:00,a,21.1,70,52,1002.39,4.19,6.01,7.96,7.81,5.88,5.93,474,441,0,29,0,0
2023-10-22 16:12:25.943121+00:00,b,21.1,70,52,1002.41,3.44,5.22,6.58,6.47,5.31,5.49,426,392,0,40,0,0
2023-10-22 16:12:25.790303+00:00,a,21.1,70,52,1002.41,3.46,5.98,8.22,7.76,5.83,5.94,463,430,0,42,0,0
2023-10-22 16:10:30.169123+00:00,b,21.1,70,52,1002.46,2.85,5.32,7.09,6.63,5.22,5.5,426,385,0,35,0,0
2023-10-22 16:10:29.995591+00:00,a,21.1,70,52,1002.46,3.61,5.65,7.43,7.2,5.69,5.94,464,426,0,40,0,0
2023-10-22 16:08:24.530881+00:00,b,21.1,70,53,1002.39,3.82,5.26,7.04,6.53,5.14,5.51,405,375,0,22,0,0
2023-10-22 16:08:24.326175+00:00,a,21.1,70,53,1002.39,3.85,5.85,7.77,7.53,5.63,5.95,437,414,0,20,0,0
2023-10-22 16:06:25.015164+00:00,b,21.1,70,53,1002.33,3.02,5.25,7.14,6.52,5.07,5.52,393,361,0,31,0,0
2023-10-22 16:06:24.846634+00:00,a,21.1,70,53,1002.33,4.25,5.45,7.02,6.85,5.49,5.93,431,402,0,28,0,0
2023-10-22 16:04:24.875536+00:00,b,21.1,70,52,1002.37,2.89,5.34,7.17,6.67,4.99,5.53,396,361,0,30,0,0
2023-10-22 16:04:24.754829+00:00,a,21.1,70,52,1002.37,4.48,5.42,7.02,6.8,5.41,5.93,427,393,0,39,0,0
2023-10-22 16:02:25.598311+00:00,b,21.1,70,52,1002.37,2.89,5.34,7.17,6.67,4.94,5.53,396,361,0,30,0,0
2023-10-22 16:02:25.401143+00:00,a,21.1,70,52,1002.37,4.48,5.42,7.02,6.8,5.4,5.93,427,393,0,39,0,0
2023-10-22 16:00:20.480340+00:00,b,21.1,70,52,1002.43,2.57,4.74,5.81,5.66,4.84,5.5,394,364,0,25,0,0
2023-10-22 16:00:20.310122+00:00,a,21.1,70,52,1002.43,3.82,5.44,6.98,6.84,5.43,5.92,442,405,0,30,0,0
2023-10-22 15:58:25.332302+00:00,b,21.1,70,52,1002.47,2.18,4.73,6.48,5.64,4.95,5.53,387,359,0,29,0,0
2023-10-22 15:58:25.162721+00:00,a,21.1,70,52,1002.47,3.74,5.65,7.36,7.19,5.47,5.94,434,405,0,41,0,0
2023-10-22 15:56:25.415564+00:00,b,21.1,70,52,1002.54,1.73,4.45,5.67,5.16,5.03,5.48,358,332,0,18,0,0
2023-10-22 15:56:25.206940+00:00,a,21.1,70,52,1002.54,3.3,5.06,6.3,6.19,5.41,5.88,404,382,0,34,0,0
2023-10-22 15:54:25.091263+00:00,b,21.1,70,52,1002.54,2.3,4.71,6,5.61,5.22,5.48,389,362,0,22,0,0
2023-10-22 15:54:24.885678+00:00,a,21.1,70,52,1002.54,3.25,5.03,6.14,6.14,5.56,5.87,427,394,0,28,0,0
2023-10-22 15:52:33.449449+00:00,b,21.1,70,52,1002.54,2.3,4.71,6,5.61,5.34,5.5,389,362,0,22,0,0
2023-10-22 15:52:33.301858+00:00,a,21.1,70,52,1002.54,3.25,5.03,6.14,6.14,5.72,5.9,427,394,0,28,0,0
2023-10-22 15:50:33.115380+00:00,b,21.1,70,52,1002.55,2.35,4.6,6.28,5.41,5.46,5.48,378,357,0,27,0,0
2023-10-22 15:50:32.984772+00:00,a,21.1,70,52,1002.55,3.27,4.89,6.12,5.9,5.88,5.88,418,385,0,13,0,0
2023-10-22 15:48:25.745964+00:00,b,21.1,70,52,1002.47,1.93,4.91,6.14,5.95,5.6,5.47,392,365,0,30,0,0
2023-10-22 15:48:25.597473+00:00,a,21.1,70,52,1002.47,3.13,5.32,6.91,6.64,6.07,5.87,429,399,0,34,0,0
2023-10-22 15:46:24.341645+00:00,b,21.1,70,52,1002.49,2.41,4.97,6.33,6.04,5.67,5.4,397,365,0,39,0,0
2023-10-22 15:46:24.199070+00:00,a,21.1,70,52,1002.49,3.82,5.64,7.38,7.18,6.19,5.81,455,416,0,29,0,0
2023-10-22 15:44:24.092496+00:00,b,20.6,69,52,1002.47,3.46,5.59,7.31,7.1,5.79,5.37,404,368,0,37,0,0
2023-10-22 15:44:24.005949+00:00,a,20.6,69,52,1002.47,4.04,5.58,7.78,7.07,6.21,5.77,435,408,0,38,0,0
2023-10-22 15:42:24.434421+00:00,b,20.6,69,52,1002.47,3.46,5.59,7.31,7.1,5.83,5.3,404,368,0,37,0,0
2023-10-22 15:42:24.255896+00:00,a,20.6,69,52,1002.47,4.04,5.58,7.78,7.07,6.36,5.73,435,408,0,38,0,0
2023-10-22 15:40:31.649879+00:00,b,20.6,69,52,1002.44,3.11,5.74,8.05,7.34,5.91,5.26,436,397,0,44,0,0
2023-10-22 15:40:31.529959+00:00,a,20.6,69,52,1002.44,4.27,6.29,8.44,8.27,6.52,5.71,480,445,0,37,0,0
2023-10-22 15:38:25.289455+00:00,b,20.6,69,52,1002.44,3.11,5.74,8.05,7.34,5.96,5.21,436,397,0,44,0,0
2023-10-22 15:38:25.155684+00:00,a,20.6,69,52,1002.44,4.27,6.29,8.44,8.27,6.53,5.65,480,445,0,37,0,0
2023-10-22 15:36:26.384733+00:00,b,20.6,69,52,1002.51,2.7,5.7,7.72,7.28,6.04,5.16,427,397,0,38,0,0
2023-10-22 15:36:26.268068+00:00,a,20.6,69,52,1002.51,4.16,6.46,8.98,8.57,6.68,5.59,487,454,0,43,0,0
2023-10-22 15:34:25.756112+00:00,b,20.6,69,52,1002.51,3.04,5.48,7,6.91,6.11,5.13,443,410,0,36,0,0
2023-10-22 15:34:25.647313+00:00,a,20.6,69,52,1002.51,3.87,6.06,8.04,7.89,6.67,5.55,479,445,0,46,0,0
2023-10-22 15:32:24.973298+00:00,b,20.6,69,52,1002.51,3.04,5.48,7,6.91,6.18,5.05,443,410,0,36,0,0
2023-10-22 15:32:24.762972+00:00,a,20.6,69,52,1002.51,3.87,6.06,8.04,7.89,6.7,5.47,479,445,0,46,0,0
2023-10-22 15:30:29.974259+00:00,b,20.6,69,52,1002.49,2.7,5.49,7.28,6.93,6.26,5.01,443,401,0,39,0,0
2023-10-22 15:30:29.810576+00:00,a,20.6,69,52,1002.49,4.83,5.9,7.77,7.62,6.72,5.4,474,441,0,39,0,0
2023-10-22 15:28:25.717397+00:00,b,20.6,69,52,1002.46,3.17,5.93,7.98,7.67,6.33,5.01,464,420,0,43,0,0
2023-10-22 15:28:25.552978+00:00,a,20.6,69,52,1002.46,4.89,6.76,9.64,9.07,6.84,5.41,489,465,0,47,0,0
2023-10-22 15:26:25.618239+00:00,b,20.6,69,52,1002.47,3.63,6.15,8.48,8.04,6.32,4.96,454,420,0,41,0,0
2023-10-22 15:26:25.466194+00:00,a,20.6,69,52,1002.47,4.27,6.37,9.31,8.42,6.7,5.31,488,463,0,50,0,0
2023-10-22 15:24:24.595465+00:00,b,20.6,69,52,1002.47,3.63,6.15,8.48,8.04,6.23,4.85,454,420,0,41,0,0
2023-10-22 15:24:24.448685+00:00,a,20.6,69,52,1002.47,4.27,6.37,9.31,8.42,6.66,5.21,488,463,0,50,0,0
2023-10-22 15:22:25.592971+00:00,b,20.6,69,52,1002.46,4.14,6.32,9.26,8.33,6.18,4.78,478,436,0,53,0,0
2023-10-22 15:22:25.413357+00:00,a,20.6,69,52,1002.46,4.84,7.34,10.57,10.06,6.7,5.17,525,487,0,57,0,0
2023-10-22 15:20:31.803268+00:00,b,20.6,69,52,1002.45,4.09,6.45,9.14,8.55,6.1,4.73,475,441,0,50,0,0
2023-10-22 15:20:31.660914+00:00,a,20.6,69,52,1002.45,4.43,6.65,9.26,8.89,6.42,5.08,514,464,0,51,0,0
2023-10-22 15:18:26.558200+00:00,b,20.6,69,52,1002.48,4.04,6.06,8.02,7.89,5.94,4.64,468,423,0,37,0,0
2023-10-22 15:18:26.387045+00:00,a,20.6,69,52,1002.48,4.39,6.33,8.35,8.35,6.24,5,503,454,0,54,0,0
2023-10-22 15:16:25.074705+00:00,b,20.6,69,52,1002.48,4.04,6.06,8.02,7.89,5.86,4.57,468,423,0,37,0,0
2023-10-22 15:16:24.913488+00:00,a,20.6,69,52,1002.48,4.39,6.33,8.35,8.35,6.12,4.89,503,454,0,54,0,0
2023-10-22 15:14:24.620217+00:00,b,20.6,69,52,1002.47,3.45,5.79,8.11,7.43,5.69,4.5,449,415,0,51,0,0
2023-10-22 15:14:24.485005+00:00,a,20.6,69,52,1002.47,3.76,6.23,9.24,8.18,5.96,4.81,482,445,0,40,0,0
2023-10-22 15:12:26.641922+00:00,b,20.6,69,51,1002.47,3.11,5.71,7.78,7.29,5.5,4.44,439,410,0,36,0,0
2023-10-22 15:12:26.366333+00:00,a,20.6,69,51,1002.47,4.59,5.95,7.87,7.7,5.85,4.72,466,429,0,38,0,0
2023-10-22 15:10:32.026701+00:00,b,20.6,69,51,1002.49,3.27,5.4,6.84,6.77,5.34,4.37,446,402,0,35,0,0
2023-10-22 15:10:31.911304+00:00,a,20.6,69,51,1002.49,3.53,6.05,8.32,7.87,5.69,4.65,472,439,0,45,0,0
2023-10-22 15:08:25.468335+00:00,b,20.6,69,51,1002.49,2.91,5.61,7.3,7.13,5.21,4.32,446,408,0,37,0,0
2023-10-22 15:08:25.285345+00:00,a,20.6,69,51,1002.49,3.37,6.03,8.13,7.83,5.53,4.57,459,427,0,40,0,0
2023-10-22 15:06:27.101053+00:00,b,20.6,69,51,1002.45,3.15,5.65,7.7,7.2,5.02,4.28,426,384,0,35,0,0
2023-10-22 15:06:26.893337+00:00,a,20.6,69,51,1002.45,3.42,5.58,7.44,7.07,5.31,4.52,445,418,0,35,0,0
2023-10-22 15:04:25.286684+00:00,b,20,68,51,1002.47,2.51,5.41,7.43,6.79,4.82,4.2,401,379,0,32,0,0
2023-10-22 15:04:25.137343+00:00,a,20,68,51,1002.47,3.17,5.4,6.98,6.77,5.14,4.46,435,410,0,43,0,0
2023-10-22 15:02:25.571701+00:00,b,20,68,51,1002.47,2.51,5.41,7.43,6.79,4.63,4.15,401,379,0,32,0,0
2023-10-22 15:02:25.402391+00:00,a,20,68,51,1002.47,3.17,5.4,6.98,6.77,5.06,4.41,435,410,0,43,0,0
2023-10-22 15:00:34.640052+00:00,b,20,68,52,1002.42,2.2,4.93,6.82,5.98,4.44,4.09,383,350,0,38,0,0
2023-10-22 15:00:34.482691+00:00,a,20,68,52,1002.42,3.36,5.08,6.64,6.23,4.89,4.37,427,400,0,39,0,0
2023-10-22 14:58:24.495890+00:00,b,20,68,51,1002.39,1.87,4.29,5.3,4.89,4.21,4.02,364,337,0,18,0,0
2023-10-22 14:58:24.309991+00:00,a,20,68,51,1002.39,2.67,5.56,7.26,7.04,4.85,4.35,426,398,0,26,0,0
2023-10-22 14:56:25.601071+00:00,b,20,68,51,1002.39,1.15,4.63,5.57,5.47,4.14,4.02,358,341,0,23,0,0
2023-10-22 14:56:25.438550+00:00,a,20,68,51,1002.39,2.82,4.58,5.84,5.39,4.62,4.28,381,352,0,22,0,0
2023-10-22 14:54:26.663972+00:00,b,20,68,52,1002.45,1.9,4.21,5.02,4.75,4.05,3.98,357,333,0,21,0,0
2023-10-22 14:54:26.516248+00:00,a,20,68,52,1002.45,2.37,4.81,5.96,5.78,4.6,4.25,390,356,0,15,0,0
2023-10-22 14:52:25.753085+00:00,b,20,68,52,1002.42,2,4.07,4.59,4.52,4.03,3.95,350,322,0,16,0,0
2023-10-22 14:52:25.610252+00:00,a,20,68,52,1002.42,1.87,4.55,5.61,5.33,4.55,4.2,382,355,0,11,0,0
2023-10-22 14:50:30.601579+00:00,b,20,68,52,1002.38,1.57,4.25,5.06,4.83,4.06,3.93,354,325,0,27,0,0
2023-10-22 14:50:30.451499+00:00,a,20,68,52,1002.38,2.8,4.38,5.58,5.04,4.51,4.17,371,344,0,14,0,0
2023-10-22 14:48:24.683903+00:00,b,20,68,52,1002.3,1.83,3.89,4.85,4.21,4.01,3.9,359,328,0,17,0,0
2023-10-22 14:48:24.532119+00:00,a,20,68,52,1002.3,2.74,4.73,5.93,5.63,4.54,4.17,394,368,0,21,0,0
2023-10-22 14:46:25.486080+00:00,b,20,68,53,1002.29,2,4.18,4.86,4.7,4.03,3.91,346,321,0,14,0,0
2023-10-22 14:46:25.347725+00:00,a,20,68,53,1002.29,1.73,4.26,4.98,4.85,4.47,4.17,376,343,0,12,0,0
2023-10-22 14:44:25.345077+00:00,b,20,68,53,1002.28,1.29,3.54,3.62,3.62,4,3.89,333,306,0,9,0,0
2023-10-22 14:44:25.169362+00:00,a,20,68,53,1002.28,1.83,4.43,5.37,5.13,4.48,4.17,380,351,0,18,0,0
2023-10-22 14:42:29.857215+00:00,b,20,68,53,1002.28,1.29,3.54,3.62,3.62,4.11,3.92,333,306,0,9,0,0
2023-10-22 14:42:29.688377+00:00,a,20,68,53,1002.28,1.83,4.43,5.37,5.13,4.46,4.18,380,351,0,18,0,0
2023-10-22 14:40:32.767125+00:00,b,20,68,52,1002.2,1.7,4.16,4.72,4.67,4.22,3.96,353,323,0,16,0,0
2023-10-22 14:40:32.618139+00:00,a,20,68,52,1002.2,2.32,4.27,5.16,4.86,4.41,4.19,387,357,0,19,0,0
2023-10-22 14:38:26.289209+00:00,b,20,68,52,1002.21,1.89,4.19,5.36,4.72,4.17,3.97,343,315,0,10,0,0
2023-10-22 14:38:26.130792+00:00,a,20,68,52,1002.21,3.11,4.59,5.45,5.4,4.44,4.2,384,357,0,13,0,0
2023-10-22 14:36:27.278206+00:00,b,19.4,67,52,1002.16,1.56,4.13,5.05,4.63,4.11,3.98,326,306,0,15,0,0
2023-10-22 14:36:27.106394+00:00,a,19.4,67,52,1002.16,1.81,4.34,5.02,4.98,4.41,4.21,381,357,0,26,0,0
2023-10-22 14:34:24.313945+00:00,b,19.4,67,52,1002.16,1.56,4.13,5.05,4.63,4.1,3.99,326,306,0,15,0,0
2023-10-22 14:34:24.168818+00:00,a,19.4,67,52,1002.16,1.81,4.34,5.02,4.98,4.42,4.24,381,357,0,26,0,0
2023-10-22 14:32:25.780582+00:00,b,19.4,67,52,1002.13,1.43,3.86,4.17,4.17,4.08,4,343,319,0,19,0,0
2023-10-22 14:32:25.553332+00:00,a,19.4,67,52,1002.13,2.11,4.49,5.23,5.23,4.4,4.26,390,366,0,17,0,0
2023-10-22 14:30:30.592507+00:00,b,19.4,67,52,1002.09,1.71,4.39,5.31,5.06,4.19,4.01,341,315,0,16,0,0
2023-10-22 14:30:30.474170+00:00,a,19.4,67,52,1002.09,2.42,4.25,4.98,4.82,4.31,4.24,385,355,0,26,0,0
2023-10-22 14:28:25.372666+00:00,b,19.4,67,52,1002.09,1.71,4.39,5.31,5.06,4.16,4.06,341,315,0,16,0,0
2023-10-22 14:28:25.251963+00:00,a,19.4,67,52,1002.09,2.42,4.25,4.98,4.82,4.26,4.29,385,355,0,26,0,0
2023-10-22 14:26:25.229909+00:00,b,19.4,67,52,1002.08,1.44,4.01,4.42,4.42,4.05,4.04,331,313,0,11,0,0
2023-10-22 14:26:25.053393+00:00,a,19.4,67,52,1002.08,1.81,4.13,4.77,4.62,4.17,4.29,363,338,0,16,0,0
2023-10-22 14:24:25.736390+00:00,b,19.4,67,52,1002.06,0.54,3.74,4.27,3.96,4,4.06,326,299,0,16,0,0
2023-10-22 14:24:25.626334+00:00,a,19.4,67,52,1002.06,1.49,4.33,5.2,4.96,4.12,4.32,361,333,0,23,0,0
2023-10-22 14:22:26.118073+00:00,b,19.4,67,52,1002.08,1.51,3.72,4.11,3.93,3.99,4.1,329,302,0,6,0,0
2023-10-22 14:22:25.952317+00:00,a,19.4,67,52,1002.08,2.55,4.54,5.51,5.32,4.07,4.35,381,359,0,24,0,0
2023-10-22 14:20:30.853826+00:00,b,19.4,67,52,1002.07,1.85,4.1,4.98,4.57,3.98,4.16,323,300,0,12,0,0
2023-10-22 14:20:30.661754+00:00,a,19.4,67,52,1002.07,2.73,4.41,5.27,5.09,4,4.38,362,339,0,15,0,0
2023-10-22 14:18:24.592959+00:00,b,19.4,67,52,1002.07,2.48,4.12,4.83,4.61,4,4.18,350,316,0,18,0,0
2023-10-22 14:18:24.452067+00:00,a,19.4,67,52,1002.07,2.27,4.06,4.55,4.5,3.96,4.38,366,327,0,16,0,0
2023-10-22 14:16:26.809297+00:00,b,19.4,67,52,1002.1,1.87,4.41,5.33,5.09,3.99,4.18,334,316,0,13,0,0
2023-10-22 14:16:26.627114+00:00,a,19.4,67,52,1002.1,2.02,3.93,4.6,4.28,3.95,4.39,354,329,0,5,0,0
2023-10-22 14:14:29.465539+00:00,b,19.4,67,52,1002.14,1.95,4.1,4.86,4.57,3.9,4.17,333,304,0,11,0,0
2023-10-22 14:14:29.182216+00:00,a,19.4,67,52,1002.14,1.96,3.86,4.17,4.17,3.97,4.42,351,319,0,7,0,0
2023-10-22 14:12:26.743188+00:00,b,19.4,67,52,1002.11,1.2,3.79,4.43,4.04,3.79,4.15,330,299,0,5,0,0
2023-10-22 14:12:26.602727+00:00,a,19.4,67,52,1002.11,0.69,3.59,3.96,3.71,3.98,4.44,355,326,0,9,0,0
2023-10-22 14:10:32.244313+00:00,b,19.4,67,52,1002.11,1.2,3.79,4.43,4.04,3.76,4.16,330,299,0,5,0,0
2023-10-22 14:10:32.076164+00:00,a,19.4,67,52,1002.11,0.69,3.59,3.96,3.71,3.97,4.48,355,326,0,9,0,0
2023-10-22 14:08:26.715027+00:00,b,19.4,67,52,1002.13,0.37,3.7,4.35,3.89,3.73,4.17,316,292,0,8,0,0
2023-10-22 14:08:26.583989+00:00,a,19.4,67,52,1002.13,0.62,3.81,4.23,4.08,3.98,4.52,348,318,0,14,0,0
2023-10-22 14:06:26.644332+00:00,b,19.4,67,52,1002.15,0.3,3.36,3.52,3.32,3.68,4.16,324,303,0,9,0,0
2023-10-22 14:06:26.479788+00:00,a,19.4,67,52,1002.15,1.44,4.08,5.17,4.54,4.02,4.54,370,335,0,20,0,0
2023-10-22 14:04:25.667139+00:00,b,19.4,67,53,1002.16,2.39,4.26,5.41,4.85,3.78,4.2,341,318,0,31,0,0
2023-10-22 14:04:25.565038+00:00,a,19.4,67,53,1002.16,1.65,4.33,5.04,4.96,4.02,4.57,374,344,0,21,0,0
2023-10-22 14:02:25.981631+00:00,b,19.4,67,53,1002.14,2.26,3.86,4.17,4.17,3.68,4.2,333,307,0,10,0,0
2023-10-22 14:02:25.783781+00:00,a,19.4,67,53,1002.14,1.93,4.09,4.64,4.55,3.99,4.58,349,323,0,8,0,0
2023-10-22 14:00:34.649691+00:00,b,19.4,67,53,1002.14,2.26,3.86,4.17,4.17,3.69,4.21,333,307,0,10,0,0
2023-10-22 14:00:34.532736+00:00,a,19.4,67,53,1002.14,1.93,4.09,4.64,4.55,4.07,4.6,349,323,0,8,0,0
2023-10-22 13:58:25.536044+00:00,b,19.4,67,52,1002.3,0.44,3.42,3.82,3.42,3.73,4.22,315,286,0,6,0,0
