year,month,day,hour,minute,celsius,fahrenheit,humidity,pressure,pm10,pm25,pm100,pm25_reported,pm25_avg_15,pm25_avg_60,particles_03um,particles_05um,particles_100um,particles_10um,particles_25um,particles_50um
2023,10,22,1,30,19.03333333333332,66.26666666666667,53.266666666666666,1003.0593333333338,3.7013333333333334,4.5646666666666675,6.230333333333333,5.357333333333335,4.5906666666666665,4.660000000000001,771.6333333333333,221.56666666666666,0.06666666666666667,36.46666666666667,3.2666666666666666,0.6333333333333333
2023,10,22,2,0,18.899999999999988,66.0,53.0,1003.0793333333332,3.8516666666666675,4.642,6.378333333333333,5.489666666666665,4.714333333333333,4.563666666666666,795.9,227.46666666666667,0.16666666666666666,36.266666666666666,2.8666666666666667,0.7
2023,10,22,2,30,18.57999999999999,65.46666666666667,53.666666666666664,1002.9653333333339,4.405,4.894,6.756666666666665,5.916,4.967666666666667,4.714666666666668,872.6,248.9,0.03333333333333333,37.43333333333333,2.6,0.5
2023,10,22,3,0,18.300000000000004,65.0,55.333333333333336,1002.945333333333,4.513333333333333,5.183333333333333,7.181333333333334,6.405666666666668,5.304333333333333,4.950333333333332,899.5666666666667,257.53333333333336,0.06666666666666667,41.666666666666664,2.8333333333333335,0.7
2023,10,22,3,30,17.99333333333334,64.4,55.733333333333334,1002.858,4.940666666666666,5.585000000000002,7.8903333333333325,7.085999999999999,5.633333333333334,5.262666666666666,959.2,275.2,0.1,46.2,3.3666666666666667,0.4666666666666667
2023,10,22,4,0,17.82,64.06666666666666,56.53333333333333,1002.7146666666665,5.414333333333334,5.848000000000001,8.217666666666666,7.530666666666667,6.013,5.597999999999999,1031.4333333333334,296.1,0.06666666666666667,48.7,2.933333333333333,0.4666666666666667
2023,10,22,4,30,17.86666666666667,64.13333333333334,54.733333333333334,1002.6800000000001,5.842666666666665,6.239333333333334,9.284333333333333,8.191333333333334,6.457333333333333,5.989666666666667,1099.2666666666667,316.93333333333334,0.2,54.4,3.8333333333333335,0.9
2023,10,22,5,0,17.800000000000004,64.0,54.333333333333336,1002.7060000000004,6.619000000000001,7.127999999999999,10.938999999999998,9.696000000000002,7.229999999999999,6.456666666666666,1222.4333333333334,352.96666666666664,0.23333333333333334,65.66666666666667,5.1,1.0
2023,10,22,5,30,17.800000000000004,64.0,54.6,1002.813333333333,6.284666666666666,6.676666666666668,9.842666666666666,8.932333333333334,6.956999999999999,6.815666666666666,1171.5,337.93333333333334,0.23333333333333334,57.93333333333333,3.933333333333333,0.6
2023,10,22,6,0,16.86666666666666,62.333333333333336,56.93333333333333,1003.1853333333335,7.223333333333334,7.378333333333334,11.068000000000003,10.118333333333334,7.590333333333334,7.068666666666668,1297.6666666666667,375.1666666666667,0.06666666666666667,66.9,3.966666666666667,0.7
2023,10,22,6,30,17.740000000000006,63.93333333333333,55.86666666666667,1003.000666666667,6.861000000000002,7.237999999999999,11.060666666666666,9.882666666666667,7.812333333333334,7.357000000000002,1253.8666666666666,362.93333333333334,0.16666666666666666,66.06666666666666,5.1,0.8666666666666667
2023,10,22,7,0,18.300000000000004,65.0,54.0,1002.7413333333336,6.445999999999999,6.794666666666666,10.033666666666669,9.131333333333332,7.000333333333333,7.238333333333333,1196.1,343.4,0.16666666666666666,62.03333333333333,3.8333333333333335,0.6333333333333333
2023,10,22,7,30,18.699999999999996,65.66666666666667,53.733333333333334,1002.884,6.872,7.190333333333332,10.874666666666666,9.801333333333334,7.4173333333333344,7.0086666666666675,1249.4333333333334,361.26666666666665,0.16666666666666666,65.2,4.666666666666667,0.7666666666666667
2023,10,22,8,0,19.066666666666656,66.33333333333333,53.266666666666666,1003.0693333333339,8.850666666666665,8.891666666666667,14.270333333333333,12.681000000000003,8.909999999999998,7.607000000000001,1577.7333333333333,457.3333333333333,0.2,86.63333333333334,6.5,1.0666666666666667
2023,10,22,8,30,19.559999999999988,67.26666666666667,53.86666666666667,1003.1206666666666,8.293000000000001,8.475666666666669,13.131666666666664,11.976666666666668,9.210666666666668,8.546333333333333,1482.4333333333334,429.46666666666664,0.16666666666666666,79.83333333333333,5.6,0.7333333333333333
2023,10,22,9,0,19.959999999999997,67.93333333333334,53.53333333333333,1002.9893333333331,8.383666666666668,8.507333333333332,13.15,12.030333333333333,8.757666666666667,8.721666666666666,1502.9,434.8333333333333,0.16666666666666666,81.13333333333334,5.333333333333333,1.0333333333333334
2023,10,22,9,30,20.546666666666674,68.93333333333334,50.666666666666664,1003.1453333333334,8.468999999999998,8.499333333333334,13.103333333333335,12.015999999999996,9.073333333333334,8.583333333333334,1530.7,439.96666666666664,0.3,79.3,5.0,0.7333333333333333
2023,10,22,10,0,21.514285714285716,70.71428571428571,49.214285714285715,1002.9121428571431,7.129642857142858,7.441785714285714,11.290714285714285,10.226785714285715,8.046428571428573,8.409642857142858,1320.7142857142858,381.64285714285717,0.17857142857142858,68.53571428571429,4.821428571428571,0.7857142857142857
2023,10,22,10,30,22.77333333333335,73.0,49.06666666666667,1002.7686666666668,6.348000000000002,6.697000000000001,9.738333333333337,8.967333333333332,7.3713333333333315,7.680000000000001,1192.1333333333334,343.6333333333333,0.13333333333333333,57.96666666666667,3.6333333333333333,0.5666666666666667
2023,10,22,11,0,28.146666666666672,82.66666666666667,39.733333333333334,1002.4606666666665,4.5070000000000014,5.135000000000002,6.978666666666668,6.3226666666666675,5.3966666666666665,6.469666666666667,914.9333333333333,261.0,0.0,42.166666666666664,2.466666666666667,0.26666666666666666
2023,10,22,11,30,32.57333333333335,90.66666666666667,30.6,1002.2739999999999,4.943333333333334,5.306,7.073333333333334,6.613333333333335,5.452000000000001,5.502333333333334,963.6333333333333,272.76666666666665,0.0,39.86666666666667,2.1666666666666665,0.2
2023,10,22,12,0,31.59999999999999,88.86666666666666,31.133333333333333,1002.0773333333335,4.073333333333333,4.715000000000001,6.039000000000001,5.612666666666666,4.928333333333333,5.142666666666667,830.4333333333333,236.33333333333334,0.0,35.333333333333336,2.0,0.13333333333333333
2023,10,22,12,30,28.359999999999996,83.06666666666666,36.333333333333336,1001.8086666666665,3.835,4.535333333333336,5.704666666666667,5.306333333333334,4.665333333333335,4.827,789.6,226.56666666666666,0.03333333333333333,34.7,1.6333333333333333,0.13333333333333333
2023,10,22,13,0,28.233333333333324,82.86666666666666,37.0,1001.1553333333336,3.682333333333333,4.463666666666666,5.690333333333333,5.186999999999999,4.602333333333333,4.592333333333333,763.8,219.4,0.0,33.93333333333333,2.0,0.3333333333333333
2023,10,22,13,30,28.953333333333315,84.13333333333334,35.666666666666664,1000.4713333333331,3.0046666666666675,3.867333333333334,4.651,4.178333333333332,4.0729999999999995,4.366666666666666,672.3666666666667,192.03333333333333,0.0,27.3,1.5333333333333334,0.2
2023,10,22,14,0,31.72857142857143,89.14285714285714,30.285714285714285,1000.0214285714286,2.322142857142857,3.3296428571428573,3.5942857142857148,3.2674999999999996,3.4560714285714274,3.894285714285714,555.9285714285714,156.78571428571428,0.03571428571428571,21.392857142857142,1.1785714285714286,0.07142857142857142
2023,10,22,14,30,32.23999999999998,90.0,28.333333333333332,999.6493333333332,1.8716666666666668,2.9716666666666667,3.011,2.660666666666666,2.9903333333333335,3.346333333333333,493.0,139.1,0.03333333333333333,17.933333333333334,0.9,0.06666666666666667
2023,10,22,15,0,29.84666666666667,85.73333333333333,32.4,999.4333333333329,1.8983333333333334,3.000333333333334,2.984,2.7093333333333334,2.932333333333333,3.0283333333333333,490.9,139.3,0.0,18.833333333333332,0.8,0.06666666666666667
2023,10,22,15,30,25.233333333333317,77.46666666666667,45.53333333333333,999.8466666666667,0.736,2.1753333333333336,1.9140000000000004,1.3143333333333334,2.357666666666667,2.8059999999999987,287.3666666666667,80.5,0.2,12.4,1.4666666666666666,0.36666666666666664
2023,10,22,16,0,22.319999999999986,72.2,57.93333333333333,999.9320000000002,0.8526666666666666,2.2913333333333328,2.0576666666666665,1.51,2.018666666666667,2.3556666666666666,320.06666666666666,90.03333333333333,0.1,13.2,1.2666666666666666,0.26666666666666666
2023,10,22,16,30,23.113333333333344,73.6,57.0,999.6620000000003,0.3373333333333333,1.7880000000000005,0.925,0.6576666666666667,1.879333333333333,2.061666666666667,205.23333333333332,57.1,0.03333333333333333,7.833333333333333,0.6,0.16666666666666666
2023,10,22,17,0,24.59999999999999,76.33333333333333,51.733333333333334,999.6780000000003,0.04033333333333334,1.472333333333333,0.25233333333333324,0.12433333333333334,1.3,1.8069999999999997,137.4,37.96666666666667,0.0,4.666666666666667,0.26666666666666666,0.06666666666666667
2023,10,22,17,30,24.59999999999999,76.33333333333333,52.8,999.5539999999999,0.4373333333333333,1.8696666666666664,0.967,0.7956666666666669,1.6363333333333336,1.5626666666666666,239.56666666666666,66.8,0.03333333333333333,9.433333333333334,0.4,0.1
2023,10,22,18,0,23.519999999999992,74.33333333333333,52.86666666666667,999.5186666666671,0.15933333333333335,1.6523333333333332,0.5113333333333333,0.42733333333333334,1.5959999999999999,1.6993333333333331,164.56666666666666,46.833333333333336,0.0,7.5,0.06666666666666667,0.0
2023,10,22,18,30,22.25333333333332,72.06666666666666,53.2,999.6520000000002,0.02766666666666667,1.4856666666666662,0.301,0.14566666666666664,1.3286666666666667,1.6290000000000004,126.8,36.03333333333333,0.0,4.966666666666667,0.13333333333333333,0.03333333333333333
