year,month,day,hour,minute,sensor_index,pm2.5_alt,humidity,temperature
2023,10,17,16,30,163173,1.8333333333333335,32.93333333333333,83.0
2023,10,17,17,0,163173,1.4333333333333333,33.0,83.0
2023,10,17,17,30,163173,1.0933333333333333,33.0,82.93333333333334
2023,10,17,18,0,163173,1.0799999999999998,33.0,82.73333333333333
2023,10,17,18,30,163173,1.0799999999999998,33.86666666666667,82.0
2023,10,17,19,0,163173,1.1,34.0,82.0
2023,10,17,19,30,163173,1.186666666666667,34.0,82.0
2023,10,17,20,0,163173,1.2533333333333336,34.8,82.0
2023,10,17,20,30,163173,1.4266666666666665,35.0,82.0
2023,10,17,21,0,163173,1.3733333333333335,34.0,82.46666666666667
2023,10,17,21,30,163173,1.3133333333333332,33.0,82.8
2023,10,17,22,0,163173,1.3333333333333335,33.0,82.0
2023,10,17,22,30,163173,1.4400000000000002,32.8,82.33333333333333
2023,10,17,23,0,163173,1.5599999999999998,33.0,82.0
2023,10,17,23,30,163173,1.6533333333333333,33.0,82.0
2023,10,18,0,0,163173,1.7266666666666668,32.733333333333334,82.0
2023,10,18,0,30,163173,1.8399999999999999,32.0,81.53333333333333
2023,10,18,1,0,163173,1.7999999999999998,31.866666666666667,81.0
2023,10,18,1,30,163173,1.82,32.0,81.0
2023,10,18,2,0,163173,1.7733333333333334,32.0,81.0
2023,10,18,2,30,163173,1.56,32.0,81.0
2023,10,18,3,0,163173,1.6799999999999997,31.933333333333334,81.0
2023,10,18,3,30,163173,1.866666666666667,31.066666666666666,80.53333333333333
2023,10,18,4,0,163173,1.9733333333333332,31.0,80.0
2023,10,18,4,30,163173,2.4133333333333336,31.0,80.0
2023,10,18,5,0,163173,3.046666666666667,31.0,80.0
2023,10,18,5,30,163173,2.9999999999999996,31.0,80.0
2023,10,18,6,0,163173,2.6066666666666665,31.0,80.0
2023,10,18,6,30,163173,2.546666666666666,31.0,80.0
2023,10,18,7,0,163173,3.18,31.0,80.0
2023,10,18,7,30,163173,3.9533333333333327,31.0,80.0
2023,10,18,8,0,163173,4.2333333333333325,31.066666666666666,80.0
2023,10,18,8,30,163173,4.193333333333333,31.666666666666668,80.26666666666667
2023,10,18,9,0,163173,4.1066666666666665,31.0,81.0
2023,10,18,9,30,163173,4.246666666666667,32.0,81.93333333333334
2023,10,18,10,0,163173,5.386666666666668,33.0,82.66666666666667
2023,10,18,10,30,163173,5.186666666666668,33.0,83.0
2023,10,18,11,0,163173,5.260000000000001,33.93333333333333,83.0
2023,10,18,11,30,163173,4.2266666666666675,34.666666666666664,83.0
2023,10,18,12,0,163173,3.4666666666666663,34.13333333333333,83.0
2023,10,18,12,30,163173,2.5444444444444443,34.0,82.33333333333333
2023,10,18,13,0,163173,6.8999999999999995,32.5,83.66666666666667
2023,10,18,13,30,163173,5.800000000000001,27.066666666666666,90.66666666666667
2023,10,18,14,0,163173,5.766666666666667,21.133333333333333,98.2
2023,10,18,14,30,163173,6.140000000000001,14.533333333333333,109.26666666666667
2023,10,18,15,0,163173,6.486666666666667,12.933333333333334,112.13333333333334
2023,10,18,15,30,163173,6.053333333333333,12.2,113.66666666666667
2023,10,18,16,0,163173,6.313333333333333,12.066666666666666,114.33333333333333
2023,10,18,16,30,163173,6.786666666666666,12.466666666666667,113.2
2023,10,18,17,0,163173,7.02,13.933333333333334,108.53333333333333
2023,10,18,17,30,163173,7.133333333333331,17.4,102.2
2023,10,18,18,0,163173,7.106666666666668,20.933333333333334,97.06666666666666
2023,10,18,18,30,163173,7.333333333333332,24.133333333333333,93.4
2023,10,18,19,0,163173,7.6866666666666665,26.333333333333332,91.13333333333334
2023,10,18,19,30,163173,7.833333333333334,27.666666666666668,89.86666666666666
2023,10,18,20,0,163173,8.006666666666668,28.8,88.2
2023,10,18,20,30,163173,8.84,30.6,86.2
2023,10,18,21,0,163173,9.733333333333333,31.0,86.0
2023,10,18,21,30,163173,10.000000000000002,31.6,84.73333333333333
2023,10,18,22,0,163173,10.713333333333333,32.8,83.6
2023,10,18,22,30,163173,10.806666666666668,33.86666666666667,82.06666666666666
2023,10,18,23,0,163173,11.2,34.4,81.0
2023,10,18,23,30,163173,11.72,34.666666666666664,81.0
2023,10,19,0,0,163173,12.1,35.13333333333333,80.26666666666667
2023,10,19,0,30,163173,11.693333333333332,36.0,79.0
2023,10,19,1,0,163173,11.106666666666666,37.6,77.46666666666667
2023,10,19,1,30,163173,11.42,39.0,75.8
2023,10,19,2,0,163173,11.7,39.0,75.53333333333333
2023,10,19,2,30,163173,12.22,38.06666666666667,76.13333333333334
2023,10,19,3,0,163173,13.026666666666667,38.0,77.0
2023,10,19,3,30,163173,12.5,38.93333333333333,75.8
2023,10,19,4,0,163173,12.493333333333332,39.93333333333333,74.2
2023,10,19,4,30,163173,13.479999999999999,40.333333333333336,73.93333333333334
2023,10,19,5,0,163173,14.46,41.4,71.53333333333333
2023,10,19,5,30,163173,15.62,41.8,70.86666666666666
2023,10,19,6,0,163173,16.233333333333334,42.0,71.0
2023,10,19,6,30,163173,15.780000000000003,41.53333333333333,71.26666666666667
2023,10,19,7,0,163173,15.353333333333333,41.0,70.86666666666666
2023,10,19,7,30,163173,14.626666666666665,41.0,70.66666666666667
2023,10,19,8,0,163173,15.586666666666668,40.86666666666667,71.66666666666667
2023,10,19,8,30,163173,13.473333333333333,38.666666666666664,73.8
2023,10,19,9,0,163173,11.986666666666663,36.333333333333336,76.26666666666667
2023,10,19,9,30,163173,10.573333333333332,35.6,78.13333333333334
2023,10,19,10,0,163173,10.086666666666668,33.8,81.33333333333333
2023,10,19,10,30,163173,10.84,28.066666666666666,89.53333333333333
2023,10,19,11,0,163173,11.266666666666667,23.133333333333333,95.33333333333333
2023,10,19,11,30,163173,15.293333333333333,21.8,95.86666666666666
2023,10,19,12,0,163173,14.633333333333333,24.866666666666667,92.26666666666667
2023,10,19,12,30,163173,15.913333333333334,26.066666666666666,91.6
2023,10,19,13,0,163173,18.46,25.533333333333335,93.13333333333334
2023,10,19,13,30,163173,18.919999999999998,24.066666666666666,94.4
2023,10,19,14,0,163173,19.540000000000003,20.0,100.26666666666667
2023,10,19,14,30,163173,19.920000000000005,14.733333333333333,109.4
2023,10,19,15,0,163173,20.759999999999998,13.533333333333333,111.0
2023,10,19,15,30,163173,18.38,13.8,111.6
2023,10,19,16,0,163173,21.040000000000003,13.066666666666666,111.86666666666666
2023,10,19,16,30,163173,22.16,13.8,110.93333333333334
2023,10,19,17,0,163173,23.606666666666673,16.266666666666666,106.8
2023,10,19,17,30,163173,23.933333333333334,18.2,101.93333333333334
2023,10,19,18,0,163173,24.106666666666666,21.933333333333334,97.2
2023,10,19,18,30,163173,23.906666666666663,24.666666666666668,94.26666666666667
2023,10,19,19,0,163173,23.813333333333333,26.466666666666665,92.6
2023,10,19,19,30,163173,24.573333333333334,27.533333333333335,90.86666666666666
2023,10,19,20,0,163173,27.353333333333335,28.133333333333333,89.73333333333333
2023,10,19,20,30,163173,29.493333333333332,29.333333333333332,88.4
2023,10,19,21,0,163173,32.46666666666666,30.2,87.0
2023,10,19,21,30,163173,30.08,32.266666666666666,85.06666666666666
2023,10,19,22,0,163173,29.993333333333336,34.0,83.73333333333333
2023,10,19,22,30,163173,33.45333333333333,33.266666666666666,83.0
2023,10,19,23,0,163173,37.07333333333334,32.266666666666666,82.66666666666667
2023,10,19,23,30,163173,37.4,33.0,82.0
2023,10,20,0,0,163173,38.29333333333333,33.0,81.26666666666667
2023,10,20,0,30,163173,35.45333333333333,34.53333333333333,78.8
2023,10,20,1,0,163173,32.87333333333333,36.0,77.06666666666666
2023,10,20,1,30,163173,29.58,36.733333333333334,77.0
2023,10,20,2,0,163173,29.046666666666667,36.8,76.86666666666666
2023,10,20,2,30,163173,28.079999999999995,37.53333333333333,76.2
2023,10,20,3,0,163173,28.639999999999997,36.6,77.26666666666667
2023,10,20,3,30,163173,27.12666666666667,36.0,78.0
2023,10,20,4,0,163173,28.013333333333332,37.13333333333333,76.86666666666666
2023,10,20,4,30,163173,28.65333333333333,37.53333333333333,76.0
2023,10,20,5,0,163173,28.653333333333332,39.666666666666664,75.73333333333333
2023,10,20,5,30,163173,27.886666666666667,38.86666666666667,75.46666666666667
2023,10,20,6,0,163173,23.04666666666667,36.666666666666664,76.8
2023,10,20,6,30,163173,23.439999999999998,36.2,77.0
2023,10,20,7,0,163173,23.599999999999998,37.0,76.6
2023,10,20,7,30,163173,22.926666666666666,37.8,76.26666666666667
2023,10,20,8,0,163173,24.993333333333336,40.2,76.0
2023,10,20,8,30,163173,26.59333333333333,40.266666666666666,76.8
2023,10,20,9,0,163173,25.133333333333333,38.53333333333333,79.46666666666667
2023,10,20,9,30,163173,21.0,33.266666666666666,82.13333333333334
2023,10,20,10,0,163173,17.993333333333332,30.066666666666666,84.86666666666666
2023,10,20,10,30,163173,18.693333333333335,26.2,92.8
2023,10,20,11,0,163173,18.593333333333337,21.866666666666667,99.13333333333334
2023,10,20,11,30,163173,20.026666666666664,20.533333333333335,101.73333333333333
2023,10,20,12,0,163173,25.30666666666667,22.466666666666665,97.0
2023,10,20,12,30,163173,26.226666666666667,23.066666666666666,94.93333333333334
2023,10,20,13,0,163173,20.319999999999997,23.066666666666666,95.6
2023,10,20,13,30,163173,19.933333333333334,22.333333333333332,97.2
2023,10,20,14,0,163173,18.006666666666668,18.0,105.13333333333334
2023,10,20,14,30,163173,16.880000000000003,12.733333333333333,115.53333333333333
2023,10,20,15,0,163173,16.38,11.133333333333333,118.4
2023,10,20,15,30,163173,16.38,11.0,118.46666666666667
2023,10,20,16,0,163173,15.193333333333333,10.466666666666667,118.66666666666667
2023,10,20,16,30,163173,14.64666666666667,11.0,116.2
2023,10,20,17,0,163173,12.953333333333337,12.133333333333333,110.4
2023,10,20,17,30,163173,14.866666666666665,15.533333333333333,105.53333333333333
2023,10,20,18,0,163173,14.24,18.266666666666666,99.06666666666666
2023,10,20,18,30,163173,17.48,25.2,93.86666666666666
2023,10,20,19,0,163173,18.866666666666667,28.666666666666668,91.13333333333334
2023,10,20,19,30,163173,19.606666666666666,31.933333333333334,88.06666666666666
2023,10,20,20,0,163173,20.366666666666664,35.13333333333333,85.46666666666667
2023,10,20,20,30,163173,19.633333333333333,37.46666666666667,83.46666666666667
2023,10,20,21,0,163173,18.033333333333335,38.733333333333334,81.86666666666666
2023,10,20,21,30,163173,15.333333333333332,39.8,80.6
2023,10,20,22,0,163173,12.100000000000001,40.46666666666667,79.26666666666667
2023,10,20,22,30,163173,10.566666666666665,41.13333333333333,77.73333333333333
2023,10,20,23,0,163173,9.633333333333331,41.93333333333333,76.8
2023,10,20,23,30,163173,9.073333333333332,42.8,75.73333333333333
2023,10,21,0,0,163173,10.153333333333336,45.0,74.06666666666666
2023,10,21,0,30,163173,9.253333333333334,46.6,72.86666666666666
2023,10,21,1,0,163173,8.42,47.86666666666667,71.86666666666666
2023,10,21,1,30,163173,8.153333333333332,48.733333333333334,71.06666666666666
2023,10,21,2,0,163173,7.4866666666666655,49.6,70.26666666666667
2023,10,21,2,30,163173,6.966666666666666,50.2,69.93333333333334
2023,10,21,3,0,163173,6.88,51.53333333333333,69.06666666666666
2023,10,21,3,30,163173,6.366666666666666,53.06666666666667,68.0
2023,10,21,4,0,163173,6.126666666666666,54.06666666666667,67.06666666666666
2023,10,21,4,30,163173,5.659999999999999,54.93333333333333,66.93333333333334
2023,10,21,5,0,163173,5.1933333333333325,55.0,66.46666666666667
2023,10,21,5,30,163173,4.546666666666667,55.06666666666667,66.0
2023,10,21,6,0,163173,4.426666666666667,55.333333333333336,65.93333333333334
2023,10,21,6,30,163173,4.153333333333333,55.266666666666666,65.73333333333333
2023,10,21,7,0,163173,3.959999999999999,54.93333333333333,66.0
2023,10,21,7,30,163173,3.813333333333333,54.666666666666664,66.0
2023,10,21,8,0,163173,3.606666666666667,54.53333333333333,66.0
2023,10,21,8,30,163173,3.466666666666667,53.46666666666667,66.6
2023,10,21,9,0,163173,3.4733333333333336,52.266666666666666,67.33333333333333
2023,10,21,9,30,163173,3.6066666666666665,49.4,68.8
2023,10,21,10,0,163173,4.279999999999999,45.6,71.53333333333333
2023,10,21,10,30,163173,4.840000000000001,38.666666666666664,77.26666666666667
2023,10,21,11,0,163173,5.466666666666667,33.86666666666667,81.4
2023,10,21,11,30,163173,6.546666666666667,31.2,83.93333333333334
2023,10,21,12,0,163173,7.413333333333333,32.93333333333333,82.06666666666666
2023,10,21,12,30,163173,8.453333333333333,34.06666666666667,80.86666666666666
2023,10,21,13,0,163173,9.779999999999998,33.6,81.4
2023,10,21,13,30,163173,9.5,32.46666666666667,82.73333333333333
2023,10,21,14,0,163173,8.813333333333334,28.333333333333332,88.4
2023,10,21,14,30,163173,7.4399999999999995,23.666666666666668,93.8
2023,10,21,15,0,163173,6.506666666666667,23.6,94.13333333333334
2023,10,21,15,30,163173,5.246666666666668,26.4,90.0
2023,10,21,16,0,163173,4.553333333333334,25.733333333333334,91.33333333333333
2023,10,21,16,30,163173,4.366666666666666,27.2,89.06666666666666
2023,10,21,17,0,163173,4.333333333333333,28.266666666666666,88.13333333333334
2023,10,21,17,30,163173,4.06,32.733333333333334,83.53333333333333
2023,10,21,18,0,163173,3.8400000000000003,35.13333333333333,81.4
2023,10,21,18,30,163173,3.6400000000000006,37.53333333333333,79.2
2023,10,21,19,0,163173,3.58,39.733333333333334,77.33333333333333
2023,10,21,19,30,163173,3.9799999999999995,41.266666666666666,75.93333333333334
2023,10,21,20,0,163173,4.453333333333333,42.666666666666664,74.46666666666667
2023,10,21,20,30,163173,4.386666666666667,45.13333333333333,72.4
2023,10,21,21,0,163173,4.1,46.93333333333333,71.4
2023,10,21,21,30,163173,4.1,48.06666666666667,71.0
2023,10,21,22,0,163173,3.673333333333333,48.53333333333333,70.33333333333333
2023,10,21,22,30,163173,3.440000000000001,49.93333333333333,69.33333333333333
2023,10,21,23,0,163173,3.313333333333333,50.666666666666664,68.86666666666666
2023,10,21,23,30,163173,3.3399999999999994,51.2,68.53333333333333
2023,10,22,0,0,163173,3.38,51.8,67.66666666666667
2023,10,22,0,30,163173,3.6466666666666665,52.666666666666664,66.73333333333333
2023,10,22,1,0,163173,3.506666666666667,53.0,66.8
2023,10,22,1,30,163173,3.6066666666666674,53.266666666666666,66.13333333333334
2023,10,22,2,0,163173,3.673333333333334,53.0,66.0
2023,10,22,2,30,163173,3.9733333333333336,53.8,65.4
2023,10,22,3,0,163173,4.213333333333333,55.4,65.0
2023,10,22,3,30,163173,4.606666666666667,55.93333333333333,64.33333333333333
2023,10,22,4,0,163173,4.999999999999999,56.333333333333336,64.0
2023,10,22,4,30,163173,5.326666666666666,54.666666666666664,64.2
2023,10,22,5,0,163173,6.126666666666667,54.333333333333336,64.0
2023,10,22,5,30,163173,5.8133333333333335,54.6,63.733333333333334
2023,10,22,6,0,163173,6.493333333333334,57.4,62.46666666666667
2023,10,22,6,30,163173,6.180000000000001,55.4,64.2
2023,10,22,7,0,163173,5.826666666666667,54.0,65.0
2023,10,22,7,30,163173,6.253333333333333,53.6,65.73333333333333
2023,10,22,8,0,163173,8.2,53.333333333333336,66.46666666666667
2023,10,22,8,30,163173,7.406666666666665,53.86666666666667,67.33333333333333
2023,10,22,9,0,163173,7.666666666666666,53.266666666666666,67.86666666666666
2023,10,22,9,30,163173,7.62,50.53333333333333,69.13333333333334
2023,10,22,10,0,163173,6.466666666666668,49.13333333333333,70.93333333333334
2023,10,22,10,30,163173,5.42,48.8,73.53333333333333
2023,10,22,11,0,163173,4.306666666666667,38.266666666666666,83.86666666666666
2023,10,22,11,30,163173,4.213333333333334,30.266666666666666,91.0
2023,10,22,12,0,163173,3.7,31.866666666666667,87.8
2023,10,22,12,30,163173,3.6466666666666665,36.53333333333333,82.8
2023,10,22,13,0,163173,3.46,36.93333333333333,82.93333333333334
2023,10,22,13,30,163173,2.8666666666666676,35.266666666666666,84.53333333333333
2023,10,22,14,0,163173,2.3399999999999994,29.733333333333334,89.86666666666666
2023,10,22,14,30,163173,2.0533333333333337,28.866666666666667,89.26666666666667
2023,10,22,15,0,163173,2.0933333333333333,32.733333333333334,85.4
2023,10,22,15,30,163173,1.2066666666666666,47.333333333333336,76.53333333333333
2023,10,22,16,0,163173,1.4333333333333331,58.333333333333336,72.06666666666666
2023,10,22,16,30,163173,0.8,56.266666666666666,74.13333333333334
2023,10,22,17,0,163173,0.58,51.53333333333333,76.4
2023,10,22,17,30,163173,1.0333333333333334,52.86666666666667,76.2
2023,10,22,18,0,163173,0.7266666666666666,52.8,74.06666666666666
2023,10,22,18,30,163173,0.5733333333333334,53.333333333333336,71.86666666666666
2023,10,22,19,0,163173,0.6799999999999999,54.4,70.8
2023,10,22,19,30,163173,0.8333333333333335,56.46666666666667,69.2
2023,10,22,20,0,163173,0.7866666666666667,58.0,68.13333333333334
2023,10,22,20,30,163173,0.7066666666666667,58.86666666666667,68.0
2023,10,22,21,0,163173,0.6600000000000001,58.6,68.4
2023,10,22,21,30,163173,0.8866666666666667,58.46666666666667,68.93333333333334
2023,10,22,22,0,163173,0.5533333333333332,60.06666666666667,68.53333333333333
2023,10,22,22,30,163173,0.4000000000000001,62.333333333333336,67.33333333333333
2023,10,22,23,0,163173,0.5466666666666666,64.46666666666667,67.0
2023,10,22,23,30,163173,0.7333333333333332,65.86666666666666,66.33333333333333
2023,10,23,0,0,163173,0.9466666666666668,66.66666666666667,65.66666666666667
2023,10,23,0,30,163173,1.0866666666666667,68.93333333333334,65.0
2023,10,23,1,0,163173,1.1199999999999999,68.66666666666667,65.2
2023,10,23,1,30,163173,1.3,67.06666666666666,65.66666666666667
2023,10,23,2,0,163173,1.7533333333333334,66.4,66.0
2023,10,23,2,30,163173,1.9400000000000002,66.86666666666666,65.66666666666667
2023,10,23,3,0,163173,2.6000000000000005,68.13333333333334,65.0
2023,10,23,3,30,163173,3.4066666666666667,68.93333333333334,64.26666666666667
2023,10,23,4,0,163173,3.6800000000000006,68.66666666666667,64.0
2023,10,23,4,30,163173,3.7999999999999994,68.26666666666667,63.733333333333334
2023,10,23,5,0,163173,5.440000000000001,70.13333333333334,62.333333333333336
2023,10,23,5,30,163173,5.800000000000001,71.86666666666666,62.0
2023,10,23,6,0,163173,5.633333333333334,71.93333333333334,62.0
2023,10,23,6,30,163173,6.526666666666667,72.2,61.0
2023,10,23,7,0,163173,7.48,72.26666666666667,61.93333333333333
2023,10,23,7,30,163173,8.419999999999998,71.0,63.0
2023,10,23,8,0,163173,6.906666666666667,69.46666666666667,63.666666666666664
2023,10,23,8,30,163173,6.380000000000001,68.4,64.0
2023,10,23,9,0,163173,5.659999999999999,68.4,64.0
2023,10,23,9,30,163173,5.746666666666666,67.86666666666666,64.2
2023,10,23,10,0,163173,6.779999999999999,66.53333333333333,65.26666666666667
2023,10,23,10,30,163173,6.433333333333334,63.8,66.2
2023,10,23,11,0,163173,5.26,58.266666666666666,68.46666666666667
2023,10,23,11,30,163173,5.233333333333334,56.0,69.0
2023,10,23,12,0,163173,4.8,54.46666666666667,69.93333333333334
2023,10,23,12,30,163173,4.6866666666666665,51.06666666666667,71.93333333333334
2023,10,23,13,0,163173,6.326666666666665,48.46666666666667,73.46666666666667
2023,10,23,13,30,163173,6.706666666666666,48.333333333333336,73.8
