year,month,day,hour,minute,pm25,temperature,humidity
2023,10,20,6,30,37.234848484848484,22.35621212121215,39.97863636363637
2023,10,20,7,0,37.08148148148148,21.983037037037043,40.62370370370372
2023,10,20,7,30,36.28787878787879,21.958787878787888,41.35212121212123
2023,10,20,8,0,38.5,21.914696969696998,43.61000000000001
2023,10,20,8,30,39.977777777777774,22.10762962962964,44.000592592592625
2023,10,20,9,0,38.734848484848484,23.275909090909103,42.41954545454546
2023,10,20,9,30,34.27272727272727,24.51212121212121,37.44204545454548
2023,10,20,10,0,31.022727272727273,25.87022727272728,34.206590909090906
2023,10,20,10,30,31.51851851851852,30.268666666666665,30.450296296296298
2023,10,20,11,0,31.583333333333332,33.21060606060606,26.883409090909087
2023,10,20,11,30,33.40909090909091,33.387272727272716,26.79712121212121
2023,10,20,12,0,39.20740740740741,30.915999999999993,29.001037037037033
2023,10,20,12,30,40.083333333333336,30.208636363636373,29.161060606060612
2023,10,20,13,0,34.06818181818182,30.555909090909093,29.024318181818195
2023,10,20,13,30,33.31818181818182,31.231666666666666,28.485833333333343
2023,10,20,14,0,30.54074074074074,33.722074074074065,25.81111111111111
2023,10,20,14,30,28.765151515151516,38.461363636363636,21.78992424242425
2023,10,20,15,0,27.727272727272727,39.89295454545455,20.54174242424243
2023,10,20,15,30,27.68148148148148,39.67429629629628,20.489555555555558
2023,10,20,16,0,26.439393939393938,39.818560606060615,19.75575757575757
2023,10,20,16,30,25.575757575757574,39.49568181818182,19.55431818181818
2023,10,20,17,0,23.362962962962964,37.41985185185186,19.781259259259265
2023,10,20,17,30,26.598484848484848,35.34325757575758,22.272878787878785
2023,10,20,18,0,25.598484848484848,32.714090909090906,24.02340909090908
2023,10,20,18,30,30.431818181818183,30.475681818181812,29.688636363636366
2023,10,20,19,0,32.32592592592592,29.0022962962963,33.25185185185185
2023,10,20,19,30,33.07575757575758,27.82431818181818,35.58840909090909
2023,10,20,20,0,33.484848484848484,26.64310606060605,38.11871212121212
2023,10,20,20,30,32.614814814814814,25.718222222222238,40.09414814814815
2023,10,20,21,0,30.696969696969695,25.03424242424245,41.309242424242406
2023,10,20,21,30,26.924242424242426,24.52363636363636,42.003484848484845
2023,10,20,22,0,21.15909090909091,23.851969696969693,42.58833333333337
2023,10,20,22,30,18.14814814814815,23.1694074074074,43.2211111111111
2023,10,20,23,0,16.393939393939394,22.663939393939387,43.971742424242414
2023,10,20,23,30,15.166666666666666,22.209772727272718,44.84712121212121
2023,10,21,0,0,17.503703703703703,21.403333333333336,46.933111111111124
2023,10,21,0,30,15.643939393939394,20.722878787878795,48.471212121212105
2023,10,21,1,0,14.378787878787879,20.373863636363613,49.28098484848483
2023,10,21,1,30,13.874074074074073,20.04348148148147,50.03081481481482
2023,10,21,2,0,12.348484848484848,19.68401515151515,50.76083333333338
2023,10,21,2,30,11.681818181818182,19.369621212121224,51.6612878787879
2023,10,21,3,0,11.386363636363637,19.069545454545455,52.611818181818194
2023,10,21,3,30,10.496296296296297,18.595703703703695,54.03851851851852
2023,10,21,4,0,9.840909090909092,18.27128787878787,55.00348484848486
2023,10,21,4,30,8.954545454545455,18.054924242424224,55.5156818181818
2023,10,21,5,0,8.051851851851852,17.83711111111111,55.85600000000002
2023,10,21,5,30,7.106060606060606,17.722348484848492,55.84666666666667
2023,10,21,6,0,6.613636363636363,17.55606060606059,56.01886363636361
2023,10,21,6,30,6.431818181818182,17.486969696969712,56.0612121212121
2023,10,21,7,0,6.059259259259259,17.499629629629617,55.786296296296314
2023,10,21,7,30,5.598484848484849,17.531590909090895,55.62318181818183
2023,10,21,8,0,5.075757575757576,17.58840909090907,55.28128787878787
2023,10,21,8,30,4.948148148148148,17.910740740740735,54.49896296296297
2023,10,21,9,0,4.75,18.3675,53.03136363636362
2023,10,21,9,30,4.946969696969697,18.998636363636365,50.47749999999995
